Subject,Confidence,Q,Deviation,Conf_Rat,BDev,Mem
5e025e51a2c696de398fa46b,3,expectation_deviation_experience15,0,Med,0.5,Exp
5d66ea7549716000187f26af,2,expectation_deviation_experience15,2,Low,0.749974195,Exp
5eadc21b6d4da6467f9d0a6b,4,expectation_deviation_experience15,1,High,0.624987097,Exp
5f3557097104764efaee9bbe,3,expectation_deviation_experience15,0,Med,0.5,Exp
58dc1373463f960001ba45b3,3,expectation_deviation_experience15,0,Med,0.5,Exp
5e9128974d246b4532f248ff,4,expectation_deviation_experience15,0,High,0.5,Exp
A13FUEPWBCLBUY,4,expectation_deviation_experience15,1,High,0.624987097,Exp
A15VCKELIEEPJN,2,expectation_deviation_experience15,0,Low,0.5,Exp
A12FTSX85NQ8N9,4,expectation_deviation_experience15,0,High,0.5,Exp
A38I0E8UK53ME5,2,expectation_deviation_experience15,0,Low,0.5,Exp
A3K9GTQBOI7O5A,4,expectation_deviation_experience15,1,High,0.624987097,Exp
A1L3937MY09J3I,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A2MHY064OSYIBI,3,expectation_deviation_experience15,0,Med,0.5,Exp
A3I40B0FATY8VH,5,expectation_deviation_experience15,1,High,0.624987097,Exp
A10MSB9X1UFLJ5,3,expectation_deviation_experience15,0,Med,0.5,Exp
A1P2RQ166VS5BT,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A22ABLVEI5EGPL,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A1VR1XQEQQXYUE,3,expectation_deviation_experience15,0,Med,0.5,Exp
A11TPUPFP2S4MK,4,expectation_deviation_experience15,1,High,0.624987097,Exp
A3O0QZQ4V2IXT7,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A2OO4PG3LBLP5I,4,expectation_deviation_experience15,1,High,0.624987097,Exp
A2615YW1YERQBO,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A1F9KLZGHE9DTA,4,expectation_deviation_experience15,0,High,0.5,Exp
A2FGKKWP33DFWS,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
AIEKCWYZTS41V,3,expectation_deviation_experience15,2,Med,0.749974195,Exp
AMELYCC59JKB0,3,expectation_deviation_experience15,0,Med,0.5,Exp
A2XQ3CFB5HT2ZQ,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A2VLTSW6CXIUMR,4,expectation_deviation_experience15,2,High,0.749974195,Exp
A1DZMZTXWOM9MR,3,expectation_deviation_experience15,0,Med,0.5,Exp
A1JJYY622DGE5L,2,expectation_deviation_experience15,0,Low,0.5,Exp
A30RAYNDOWQ61S,2,expectation_deviation_experience15,0,Low,0.5,Exp
A1DMXEJGJY02E1,2,expectation_deviation_experience15,0,Low,0.5,Exp
A3F51C49T9A34D,5,expectation_deviation_experience15,0,High,0.5,Exp
A2OVX9UW5WANQE,4,expectation_deviation_experience15,2,High,0.749974195,Exp
A2196WCNDZULFS,4,expectation_deviation_experience15,0,High,0.5,Exp
A1ZT30BGR3266K,2,expectation_deviation_experience15,0,Low,0.5,Exp
A3UPZ88FI1EJC,3,expectation_deviation_experience15,-1,Med,0.375012903,Exp
A3KF6O09H04SP7,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A1BNYBF79IQ89T,3,expectation_deviation_experience15,-1,Med,0.375012903,Exp
A5BMKZRGHNSRT,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A1NZFJHVJ9CNTO,4,expectation_deviation_experience15,0,High,0.5,Exp
A3180VXVP8MOIH,3,expectation_deviation_experience15,-1,Med,0.375012903,Exp
A2TLN8489YGY81,4,expectation_deviation_experience15,0,High,0.5,Exp
A2Y0WNHMT4PZ4C,4,expectation_deviation_experience15,0,High,0.5,Exp
A18VIO909RWY6D,3,expectation_deviation_experience15,0,Med,0.5,Exp
A34SIGOLUGKIHJ,3,expectation_deviation_experience15,-1,Med,0.375012903,Exp
A16G6PPH1INQL8,4,expectation_deviation_experience15,0,High,0.5,Exp
A2YGOORS5N9RW8,3,expectation_deviation_experience15,0,Med,0.5,Exp
AIHHRINW9IN1I,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A3P5WIW36V70AI,2,expectation_deviation_experience15,0,Low,0.5,Exp
AMV1E7FFPVAW4,3,expectation_deviation_experience15,0,Med,0.5,Exp
A3FAF93BMDJLAL,3,expectation_deviation_experience15,0,Med,0.5,Exp
A1TLNLB9D87H6,2,expectation_deviation_experience15,4,Low,0.99994839,Exp
A30UE6DWFNUCWX,4,expectation_deviation_experience15,0,High,0.5,Exp
A2MUCL20GTQJA0,4,expectation_deviation_experience15,-1,High,0.375012903,Exp
A2FL477TMKC91L,4,expectation_deviation_experience15,0,High,0.5,Exp
A3FGT6EU39C6S4,4,expectation_deviation_experience15,-1,High,0.375012903,Exp
A2S64AUN7JI7ZS,4,expectation_deviation_experience15,0,High,0.5,Exp
A3R5OJR60C6004,4,expectation_deviation_experience15,2,High,0.749974195,Exp
A3URLNXHLP4ARU,4,expectation_deviation_experience15,1,High,0.624987097,Exp
ADZHJZ078THWQ,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
AGWWUXDX6CI38,4,expectation_deviation_experience15,-1,High,0.375012903,Exp
A222R4PNCF08OF,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A2V27A9GZA1NR2,5,expectation_deviation_experience15,1,High,0.624987097,Exp
A1V1JNPU0KOA3X,3,expectation_deviation_experience15,3,Med,0.874961292,Exp
AA4O2W236E3FW,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A98E8M4QLI9RS,2,expectation_deviation_experience15,-1,Low,0.375012903,Exp
AXMPSUNKUBEIL,2,expectation_deviation_experience15,0,Low,0.5,Exp
A3D2U4QF7821ZW,3,expectation_deviation_experience15,1,Med,0.624987097,Exp
A1EUBMQ86K32XE,4,expectation_deviation_experience15,1,High,0.624987097,Exp
AEWGY34WUIA32,3,expectation_deviation_experience15,0,Med,0.5,Exp
A3388HIWAKD3DV,4,expectation_deviation_experience15,1,High,0.624987097,Exp
AZNIEFUIVB2H0,2,expectation_deviation_experience15,0,Low,0.5,Exp
APGX2WZ59OWDN,2,expectation_deviation_experience15,1,Low,0.624987097,Exp
A37JSOJH9695SM,5,expectation_deviation_experience15,0,High,0.5,Exp
A37OUZOGQKGMW0,3,expectation_deviation_experience15,0,Med,0.5,Exp
A3QEVFM3UD67BA,4,expectation_deviation_experience15,0,High,0.5,Exp
A2DWPP1KKAY0HG,4,expectation_deviation_experience15,0,High,0.5,Exp
AW5O1RK3W60FC,4,expectation_deviation_experience15,-2,High,0.250025805,Exp
A3O0ZQMDKOKAMR,2,expectation_deviation_experience15,0,Low,0.5,Exp
A2NO3OTBZYY43Z,4,expectation_deviation_experience15,0,High,0.5,Exp
5d338bb02381b7001761694e,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5c57631a47a04100010da795,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5d8d12f6d88e3a00142c9751,3,expectation_deviation_experience16,0,Med,0.5,Exp
5a3bdd2c8d005a0001829f3e,5,expectation_deviation_experience16,0,High,0.5,Exp
5c381b1ce4dbd30001fbc9c9,2,expectation_deviation_experience16,0,Low,0.5,Exp
5c0a696aa4e5fc0001759543,4,expectation_deviation_experience16,0,High,0.5,Exp
5db222231ff7b4000ab2cfc1,1,expectation_deviation_experience16,-1,Low,0.375012903,Exp
5c223d4a4a7e1f000137e5b9,3,expectation_deviation_experience16,0,Med,0.5,Exp
5c55fec09fcbc40001dc50b5,3,expectation_deviation_experience16,0,Med,0.5,Exp
5d88db42c1d06e001a1fdcab,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5d45c2d1da9cb60015aa4312,1,expectation_deviation_experience16,0,Low,0.5,Exp
A2OVWCQ4B9AHFY,3,expectation_deviation_experience16,0,Med,0.5,Exp
5b0fa626bd9c310001568d6c,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5a4bf09053a4560001ba0ebf,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5cf5134c8f8ff80019e76721,2,expectation_deviation_experience16,0,Low,0.5,Exp
5d9a09095223b6001809f1c9,3,expectation_deviation_experience16,0,Med,0.5,Exp
5dea76e109c1071948aed0ff,4,expectation_deviation_experience16,1,High,0.624987097,Exp
55ef4896b9401300137f40ac,5,expectation_deviation_experience16,2,High,0.749974195,Exp
5dfb693a73d72487b1fe495b,4,expectation_deviation_experience16,0,High,0.5,Exp
5e121701dc79bd8a1a22ca99,4,expectation_deviation_experience16,0,High,0.5,Exp
5e683c4d6ca0f9000d3f35fe,2,expectation_deviation_experience16,0,Low,0.5,Exp
5dfc64647adf4b971f329cbf,4,expectation_deviation_experience16,0,High,0.5,Exp
5e3a7e26ca5cf328020dc4b6,3,expectation_deviation_experience16,0,Med,0.5,Exp
5c7cf8b58ca9000001b52f6e,4,expectation_deviation_experience16,4,High,0.99994839,Exp
5bf17270871dd1000197226e,3,expectation_deviation_experience16,0,Med,0.5,Exp
5be0a65507684000010cf0f9,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5c0150326a0c6e00013c6068,2,expectation_deviation_experience16,0,Low,0.5,Exp
599eaf0fbfd73c00010ea24e,2,expectation_deviation_experience16,0,Low,0.5,Exp
5eaad5dcc2e64603e5122442,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5c3a34eebe1ddc0001aa35d6,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5e6fd38fe95be7071b5196bf,3,expectation_deviation_experience16,2,Med,0.749974195,Exp
5d55d562e04e1c0001f5e682,4,expectation_deviation_experience16,0,High,0.5,Exp
5e121b2b82a955890a9b3484,2,expectation_deviation_experience16,-2,Low,0.250025805,Exp
A3OB6REG5CGHK1,4,expectation_deviation_experience16,0,High,0.5,Exp
5d5f07cdca10e90016bc0103,3,expectation_deviation_experience16,-1,Med,0.375012903,Exp
5ede432f75bfd1073c1501d8,3,expectation_deviation_experience16,-1,Med,0.375012903,Exp
5ec7ec01fc75cf27b5dd16ee,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5cfc3d486e9951001a0cb8cd,4,expectation_deviation_experience16,0,High,0.5,Exp
5dcefcd0307b8d05031d7264,5,expectation_deviation_experience16,0,High,0.5,Exp
57e7bb4e73e67300012b8e2a,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5993020a5f49420001caf86b,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5a78e410ae9a0b0001a97274,5,expectation_deviation_experience16,0,High,0.5,Exp
5bf32090a155c300016f3c06,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5e667f3bc3f30a4050fc8f2f,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5e500182080ac1000b1c7315,4,expectation_deviation_experience16,1,High,0.624987097,Exp
58742bf5d53c97000159df8c,4,expectation_deviation_experience16,0,High,0.5,Exp
5d47abcc2dc88900166f27c9,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5ee0f5feec87fc0bc5eabdd7,3,expectation_deviation_experience16,0,Med,0.5,Exp
5d76a776f6630c0018431c01,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e6d3b17a2b73d2f7aef3d04,5,expectation_deviation_experience16,-2,High,0.250025805,Exp
5e1b9d3d08b5ba3c86879d5b,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5e15e63a4f40fbbd907aff1e,4,expectation_deviation_experience16,0,High,0.5,Exp
5d82be0cf45ead000150f026,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5edc195a95d5090e1c3f91b2,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5e39d872793a082024d9cf18,5,expectation_deviation_experience16,0,High,0.5,Exp
57dd766bbcd7150001ded5de,2,expectation_deviation_experience16,0,Low,0.5,Exp
59417543c768a500011c9731,3,expectation_deviation_experience16,0,Med,0.5,Exp
56f0393f3f71990005d0e66d,5,expectation_deviation_experience16,2,High,0.749974195,Exp
5e51dfe3618c57215938d7b7,3,expectation_deviation_experience16,2,Med,0.749974195,Exp
5d54b73f1c1de70015d50959,4,expectation_deviation_experience16,0,High,0.5,Exp
5d6141608a11df001a477fbe,5,expectation_deviation_experience16,1,High,0.624987097,Exp
5be781ca3b047e0001a39e47,2,expectation_deviation_experience16,-2,Low,0.250025805,Exp
5e04446a783225ee6e9ed929,2,expectation_deviation_experience16,0,Low,0.5,Exp
59a1de0cec2f75000124eeaf,5,expectation_deviation_experience16,0,High,0.5,Exp
5dd3e852b988873c617cd21a,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5e975ea254955d0bfe9f7929,3,expectation_deviation_experience16,0,Med,0.5,Exp
5dcf402982569a08ddd84086,4,expectation_deviation_experience16,0,High,0.5,Exp
5dcf7b49523df00ae9c4e07e,4,expectation_deviation_experience16,0,High,0.5,Exp
5ed17af75957f60d040e3f34,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5edd13e3858a15a07241964b,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
578673a9275be6000135880e,2,expectation_deviation_experience16,0,Low,0.5,Exp
5ecc6fb87c7c7646490f3cf8,4,expectation_deviation_experience16,1,High,0.624987097,Exp
58effc65c31d4d00015aa5b9,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e416e22fb96eb000b3fe2a8,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5c43349027bb0d0001282427,2,expectation_deviation_experience16,-1,Low,0.375012903,Exp
5c2cdb4e213a1a0001b9c475,3,expectation_deviation_experience16,-1,Med,0.375012903,Exp
5eb2d579ed24d507082b07a2,5,expectation_deviation_experience16,0,High,0.5,Exp
5dc1cd625fd2031344dfe43d,1,expectation_deviation_experience16,0,Low,0.5,Exp
5b97f8988ae8150001c7a887,3,expectation_deviation_experience16,0,Med,0.5,Exp
5c5fc78e96dff400013607a5,4,expectation_deviation_experience16,0,High,0.5,Exp
5c804f4092ad770015846011,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5d2e56ae72b6780001c66698,2,expectation_deviation_experience16,0,Low,0.5,Exp
5d82d28977546f00166ae702,3,expectation_deviation_experience16,0,Med,0.5,Exp
5a9262251eda410001360b2c,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5ea492e3b1b3620a6fee3b90,2,expectation_deviation_experience16,-1,Low,0.375012903,Exp
59e833e72f63d30001c8fb86,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5c71b63c4aa8ec0001f2bfc4,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5dc4175e3317732e53467e8b,4,expectation_deviation_experience16,1,High,0.624987097,Exp
59658491b9153e0001617465,1,expectation_deviation_experience16,-1,Low,0.375012903,Exp
5c9ebf067114700016da2813,4,expectation_deviation_experience16,0,High,0.5,Exp
5eca8de81197051fa92b5a6a,2,expectation_deviation_experience16,0,Low,0.5,Exp
57b60487e5b60d0001083aea,1,expectation_deviation_experience16,0,Low,0.5,Exp
5d1beb9c9e033e0017a725dc,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5dee72917309b950e5262f3a,4,expectation_deviation_experience16,0,High,0.5,Exp
56d0f57421cd29000a9737e4,4,expectation_deviation_experience16,0,High,0.5,Exp
5ec75df0d799ae1c11a8115c,3,expectation_deviation_experience16,-1,Med,0.375012903,Exp
5e65c211b45c6432d8227e4c,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5c6a3c721519ac0001668582,3,expectation_deviation_experience16,0,Med,0.5,Exp
5dc1eb838a84461511b3cd73,1,expectation_deviation_experience16,3,Low,0.874961292,Exp
5cd062370081a60017789079,3,expectation_deviation_experience16,0,Med,0.5,Exp
5dc8d8b90a0b38630af7a0ba,4,expectation_deviation_experience16,0,High,0.5,Exp
5d6ef023cfe0a400198f911e,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5beb8419aec9ef0001e9d5fb,4,expectation_deviation_experience16,0,High,0.5,Exp
5ea8fe56a6d1a135a5a442cd,3,expectation_deviation_experience16,0,Med,0.5,Exp
5c9a7872e2a8d00001585513,1,expectation_deviation_experience16,0,Low,0.5,Exp
5c05ff644c14cf00019db0a9,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5d847ac9be4b0b00188463d7,4,expectation_deviation_experience16,0,High,0.5,Exp
5eb33612d573b51326905f30,3,expectation_deviation_experience16,0,Med,0.5,Exp
5c90094e71f3100016181ea9,2,expectation_deviation_experience16,2,Low,0.749974195,Exp
5e82cbf3469f74a0b6d0fd29,2,expectation_deviation_experience16,0,Low,0.5,Exp
5d0d16d991270800010b7dd7,3,expectation_deviation_experience16,-1,Med,0.375012903,Exp
5e6027f12036113753519c82,3,expectation_deviation_experience16,-1,Med,0.375012903,Exp
5b619b6c5256470001bcf992,4,expectation_deviation_experience16,1,High,0.624987097,Exp
595b93be7882150001240e21,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e37b3d7abde98738c0f1e7c,5,expectation_deviation_experience16,-1,High,0.375012903,Exp
5e29ada5d441690127fb5748,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5e84b8443f064006f1b5215c,5,expectation_deviation_experience16,2,High,0.749974195,Exp
5cd321750316ed0017c81bcd,3,expectation_deviation_experience16,0,Med,0.5,Exp
5b4d39f2d4c93b00019c8217,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
55b9a9b0fdf99b6906d2aba4,4,expectation_deviation_experience16,0,High,0.5,Exp
58a43e029a17120001d910d5,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5edeb3b209233c154f4d552a,4,expectation_deviation_experience16,0,High,0.5,Exp
5d9f8573ce3daf0015e3e400,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5de1986c040f531f97eb6092,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5490c822fdf99b71ba910e1a,1,expectation_deviation_experience16,1,Low,0.624987097,Exp
5831f08ebfb3b400015a6ad4,3,expectation_deviation_experience16,-1,Med,0.375012903,Exp
5e6690ca0ef3a301da87b4d9,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e9b621702bbdc069b2496c4,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e6989bc651f7d241449fccf,2,expectation_deviation_experience16,2,Low,0.749974195,Exp
5ea997837d28170bc5125c56,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5d378df21acda30001e7191e,4,expectation_deviation_experience16,2,High,0.749974195,Exp
5cc1e9161758c700138de977,3,expectation_deviation_experience16,0,Med,0.5,Exp
5c82a8cdfff8430015e9942f,4,expectation_deviation_experience16,0,High,0.5,Exp
5c925b0fb138fe0014e4036b,4,expectation_deviation_experience16,0,High,0.5,Exp
5e5ab88a43f33029b119a48c,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e19c8d1477f3b24e0ac5efa,4,expectation_deviation_experience16,-2,High,0.250025805,Exp
5a212dcc7b108200011e040c,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5c27f83289f035000174a168,4,expectation_deviation_experience16,0,High,0.5,Exp
5ed081544e61f3163c036286,3,expectation_deviation_experience16,2,Med,0.749974195,Exp
5d6d6412f570e000184cf48b,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5bddf0f876219d00014b145e,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5dacf17a6f11e500163e3bc4,1,expectation_deviation_experience16,1,Low,0.624987097,Exp
5e4af9e73485dd000c99724e,5,expectation_deviation_experience16,-2,High,0.250025805,Exp
5bcb229aa8920a00013060fa,2,expectation_deviation_experience16,0,Low,0.5,Exp
5b15307351caaf0001228d9b,4,expectation_deviation_experience16,0,High,0.5,Exp
5cb9bc10e50fe5001746c43b,3,expectation_deviation_experience16,0,Med,0.5,Exp
5a0d9553fe645f0001e9f852,3,expectation_deviation_experience16,-2,Med,0.250025805,Exp
5ec12ad1759b78000a4f9965,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5e552a5e45774651f60e62b3,2,expectation_deviation_experience16,0,Low,0.5,Exp
5dc1c27fb3e5c212018d9e33,4,expectation_deviation_experience16,0,High,0.5,Exp
5ec2f967fa87231315e8b60c,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e5b0bcc7a584430eb8bea65,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5c971acab18d000001e1afd7,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5e815773285d3883ba2fbbcf,4,expectation_deviation_experience16,0,High,0.5,Exp
5eb1bc2b9d57e52f90d13214,2,expectation_deviation_experience16,3,Low,0.874961292,Exp
5b5c8d4e10aec90001ed4bee,4,expectation_deviation_experience16,2,High,0.749974195,Exp
5d63179aa3b94d0001da4bb6,3,expectation_deviation_experience16,0,Med,0.5,Exp
5c742339e621f900163f4543,4,expectation_deviation_experience16,2,High,0.749974195,Exp
583b397f54686200010f1d20,5,expectation_deviation_experience16,0,High,0.5,Exp
59dc458f77860e000151240e,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5b76ce43bfc4cb0001f2c4c3,4,expectation_deviation_experience16,0,High,0.5,Exp
5e80d8569d1bdf03449b0c2e,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e175705cfe8dc000b559793,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5ddae85b393bd3a44d7cbaaa,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5e1797da928b15062260e30e,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5d612ae16512d700159face7,5,expectation_deviation_experience16,0,High,0.5,Exp
55ddb84550a1f7000b90d65a,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e27868c5cbbcc0b3599574b,1,expectation_deviation_experience16,0,Low,0.5,Exp
5c871f91e769f8000178afc8,2,expectation_deviation_experience16,0,Low,0.5,Exp
5d461284d9b0690001720f6d,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5c28113978fad50001932f58,4,expectation_deviation_experience16,0,High,0.5,Exp
5e78bf026d9a62443b9d5b74,2,expectation_deviation_experience16,0,Low,0.5,Exp
5dba287f9653e80734e335d7,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
58f10189738cac000116d3ab,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5ee3c01c7247c006e9a3f4fd,4,expectation_deviation_experience16,0,High,0.5,Exp
5a6f1ccade1f390001dbd8b7,4,expectation_deviation_experience16,0,High,0.5,Exp
5e7daa886c123242e86c8138,3,expectation_deviation_experience16,0,Med,0.5,Exp
5ee64e85c682de3a880579c6,5,expectation_deviation_experience16,0,High,0.5,Exp
A1PAY3X73PQ16S,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5c92870723bd7e001870138e,3,expectation_deviation_experience16,-1,Med,0.375012903,Exp
5d30a193b2cfe00017231a93,3,expectation_deviation_experience16,0,Med,0.5,Exp
5d4c7ac3e8ec490018b0050d,3,expectation_deviation_experience16,0,Med,0.5,Exp
5e84253b26729e1847f16611,1,expectation_deviation_experience16,0,Low,0.5,Exp
5c70852d7826350001565ce4,3,expectation_deviation_experience16,0,Med,0.5,Exp
5c40e7d99d27f00001159a65,1,expectation_deviation_experience16,0,Low,0.5,Exp
5ab84333f69e940001d8f0af,2,expectation_deviation_experience16,0,Low,0.5,Exp
5de82c263aa2777a36b996b2,3,expectation_deviation_experience16,-2,Med,0.250025805,Exp
5d8c46cc53b833001a4bf916,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5e606b1eaf84e83c728748d7,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5ec46d59c1c5e016fafe11d6,2,expectation_deviation_experience16,0,Low,0.5,Exp
5ea90a840928983752c88275,2,expectation_deviation_experience16,0,Low,0.5,Exp
5e6ef5fbf14d264ae2ef3867,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5bd9f569eb22f2000183df4e,3,expectation_deviation_experience16,0,Med,0.5,Exp
5ee6706034f12e3d82d952aa,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5ec6c96f5b660e0f25ea094c,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5e9f55237c0db50bb0a02621,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5ddc516e82a527bc2397e6e1,4,expectation_deviation_experience16,0,High,0.5,Exp
59c0782e5364260001dc4740,3,expectation_deviation_experience16,0,Med,0.5,Exp
5edaf0abba14031b7899eb3f,5,expectation_deviation_experience16,0,High,0.5,Exp
5e69987e0873d600084bc920,2,expectation_deviation_experience16,0,Low,0.5,Exp
5ed0091bd374190b9b04045d,3,expectation_deviation_experience16,0,Med,0.5,Exp
5ea9cc7058ebeb11a12e659c,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5e41d817cfafb807ef94486a,4,expectation_deviation_experience16,1,High,0.624987097,Exp
5c82656bed1753001581fd1e,3,expectation_deviation_experience16,0,Med,0.5,Exp
5ec5a64c306f255ec98d5cc1,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5ebe057674d69c15b1642055,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
57d6dd8d6598aa000199188b,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
597fe89a1b41a20001749f57,4,expectation_deviation_experience16,2,High,0.749974195,Exp
5eea5252da0cfc115e24e69b,4,expectation_deviation_experience16,0,High,0.5,Exp
5ee3a34e16ad19048aef74f6,3,expectation_deviation_experience16,0,Med,0.5,Exp
56fdff4ee0f9ff000f19c466,5,expectation_deviation_experience16,0,High,0.5,Exp
 5ad4a9f30f5d3900016a4d8b ,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5ec81134ac7d6b2b9ac51453,3,expectation_deviation_experience16,2,Med,0.749974195,Exp
5edfb0770fb0722aa3839b6d,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5b32c0ff975e260001e97d0e,3,expectation_deviation_experience16,0,Med,0.5,Exp
5ee232f2b970662cfa352567,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5eb52896e034073a7b8aa981,4,expectation_deviation_experience16,0,High,0.5,Exp
5cf21b7b2456d90001ee8e40,3,expectation_deviation_experience16,0,Med,0.5,Exp
5eb02a40b17a8c0868685d32,4,expectation_deviation_experience16,4,High,0.99994839,Exp
5953d01e4d560700016462da,5,expectation_deviation_experience16,0,High,0.5,Exp
5c6a36214fbf270001311702,4,expectation_deviation_experience16,-1,High,0.375012903,Exp
5ed062703c9248144a334cb4,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5e065bba5a342503b3f3e0bc,3,expectation_deviation_experience16,0,Med,0.5,Exp
5eaa6339b2e5311e8e020396,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5ede8a971588b310e81f852f,2,expectation_deviation_experience16,-1,Low,0.375012903,Exp
5e2039ccf0b71e34ef9c60a2,4,expectation_deviation_experience16,0,High,0.5,Exp
5e8be450affef10d24343a7f,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5d4a41890e604c00011ade8b,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5d344bd3b0f315001a122275,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5df162b6c76aa6080c4c7694,2,expectation_deviation_experience16,0,Low,0.5,Exp
546f8a9cfdf99b4a593414ea,4,expectation_deviation_experience16,0,High,0.5,Exp
5a21b2e1e473b80001baaa09,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5c2d187569ceff00011417de,2,expectation_deviation_experience16,1,Low,0.624987097,Exp
5687d85e369319000c269c55,4,expectation_deviation_experience16,0,High,0.5,Exp
5e1f938b06121f2be0d1ead4,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
5eac6f1aa8b3bb0dcfebeba9,2,expectation_deviation_experience16,2,Low,0.749974195,Exp
5eb635754bbde6534e62c05e,3,expectation_deviation_experience16,2,Med,0.749974195,Exp
5d7b2e78698dea001853b5ec,3,expectation_deviation_experience16,1,Med,0.624987097,Exp
