prev_SubjectID_Prolific_MTurk,prev_pca_score,curr_pca_score,NA_mean_expectation_deviation_experience,Q3,Q4,Q6,Q7
5e9d549e36f025000a0ddc25,NA,NA,NA,NA,NA,NA,NA
5e9df55c35314b184449ae88,0.5363059328355725,NA,NA,NA,NA,NA,NA
5e9e19d808b9931ef37373c6,NA,NA,NA,NA,NA,NA,NA
5e9e2deb4dea3800091d7963,NA,NA,NA,NA,NA,NA,NA
5e9f55237c0db50bb0a02621,-1.359441466407778,-2.1699368933445937,NA,3,4,2,3
5e9f82a2e5ad1d0e2a2bd542,-4.943001886171315,NA,NA,NA,NA,NA,NA
5e9fc65dee2ccf178f0e413f,NA,-1.8422746029879025,0.17647058823529413,3,5,3,5
5e9fece2b2b92819844bc325,7.661654304615292,NA,NA,NA,NA,NA,NA
5ea00f8da4524200097d2254,1.2317850246892357,NA,NA,NA,NA,NA,NA
5ea0823b4c4885058ac92d3c,4.129995975183653,NA,NA,NA,NA,NA,NA
5ea08654ea87f206588b6b50,-3.7052938482559714,-3.2837665484520095,NA,2,2,3,3
5ea0c966166d230d3969ef08,0.6861465786484122,NA,NA,NA,NA,NA,NA
5ea0fa0def1e881098705f69,NA,NA,NA,NA,NA,NA,NA
5ea0ff60aba9ec106751dd6b,1.0798129515346386,NA,NA,NA,NA,NA,NA
5ea1ea32c60ac40d7dcf4739,-3.737657578050451,NA,NA,NA,NA,NA,NA
5ea22590f063d712ce4f40a9,1.5733561836474292,NA,NA,NA,NA,NA,NA
5ea234fe405ea01400d45a86,-0.7826951083365771,NA,NA,NA,NA,NA,NA
5ea2f7d42ffec1067f945ec8,-1.1865821303701205,NA,NA,NA,NA,NA,NA
5ea3b1b9fc11ed33dde53561,-0.5427741708486864,-1.4376009884404777,0.2352941176470588,1,3,2,3
5ea3bcabdfd0923522078593,3.5813341529542515,NA,NA,NA,NA,NA,NA
5ea4755290dbcf4256824f4a,-0.32582582446979813,NA,NA,NA,NA,NA,NA
5ea492e3b1b3620a6fee3b90,2.8850046607261626,6.713518419005292,NA,3,5,3,5
5ea50a770005874d591bab05,0.9014803585092545,NA,NA,NA,NA,NA,NA
5ea523b2a7782138712c7e1b,-0.3120349888310081,0.1741572145249794,NA,4,5,2,4
5ea5d2b8d2bc3308f7af06d5,-0.9573899431000544,-4.207902046194196,NA,3,5,4,5
5ea5dd6605b5170963934a65,NA,-0.8369674691010222,0.0588235294117647,2,5,2,4
5ea63c8ef78a7164acfa7599,NA,NA,NA,NA,NA,NA,NA
5ea6f23dc82c7608e56b4bde,-4.225255090392135,NA,NA,NA,NA,NA,NA
5ea70b0537c5170b90ece8ac,NA,-4.717563495910681,-0.4705882352941176,1,3,2,3
5ea7434507a21c11406c58d6,NA,2.6166413240787483,NA,2,4,3,4
5ea77b0161f86b151f475c8f,0.5805565637958551,-0.40761435276007374,-0.0588235294117647,2,2,3,3
5ea826a50befd7235edaa468,1.4688284825019302,NA,NA,NA,NA,NA,NA
5ea858d3147cf42814e07612,-3.4366960749373807,NA,NA,NA,NA,NA,NA
5ea85e55bc06040c26f04cc4,NA,NA,NA,NA,NA,NA,NA
5ea8fdf43b357735cb57b6a4,1.9970020609378567,NA,NA,NA,NA,NA,NA
5ea8fe56a6d1a135a5a442cd,2.8211625266315994,-2.7590877579248088,NA,1,3,1,4
5ea9024a58a5ae36f0416ed6,1.058913297662274,1.2167765361695992,NA,2,3,3,3
5ea90a840928983752c88275,-2.5536498433529298,-2.464804104623818,NA,3,4,2,3
5ea9175f0befd738ec3c6482,1.0348886605065415,NA,NA,NA,NA,NA,NA
5ea940037ff60b000be92af0,-2.004684576991132,NA,NA,NA,NA,NA,NA
5ea94084244413018dc3bf0b,NA,NA,NA,NA,NA,NA,NA
5ea963dc8304320363c8398c,NA,0.4143598231849191,NA,3,5,3,5
5ea9704edf73440535b5e34d,-4.402676052050826,-3.9278711310977794,NA,3,5,3,5
5ea97fbe242f060860a65ae3,-4.315445545605911,NA,NA,NA,NA,NA,NA
5ea997837d28170bc5125c56,2.1131917406780585,2.8698634808082537,NA,3,4,4,5
5ea9a6d22998a70e1f5e59b7,-3.062186225641831,NA,NA,NA,NA,NA,NA
5ea9cc7058ebeb11a12e659c,-3.7228194412055142,-3.276415745401564,NA,2,3,2,4
5ea9d915d2f75212841a9302,NA,NA,NA,NA,NA,NA,NA
5eaa00534e2ab91715079665,-0.09195762905743073,NA,NA,NA,NA,NA,NA
5eaa605c7c3cbc1f14421a94,5.161315403776078,-2.3746532672754426,NA,3,4,3,5
5eaa6339b2e5311e8e020396,-2.118910804815336,-3.0219327406175993,NA,3,5,3,4
5eaad5dcc2e64603e5122442,-1.4499529873017305,-4.448406951591655,NA,2,4,3,5
5eab2e34bd191d0f3dc9868d,NA,NA,NA,NA,NA,NA,NA
5eab89102e910016bb0b5414,1.39598989163458,-1.7222297685665715,NA,3,4,3,5
5eaba4a0bc118a184ac2cd2e,3.81603427246526,1.423087705865086,NA,1,3,3,4
5eabf360fb58ff1ef6e36d83,4.2235490529371225,NA,NA,NA,NA,NA,NA
5eac12281f8db7211b874e47,-0.25009135982940667,NA,NA,NA,NA,NA,NA
5eac2cc56665cc23af76e945,1.8357294886302176,5.163146870884784,NA,3,3,5,5
5eac4e861dfe0309c93974b5,3.9046037775986098,NA,NA,NA,NA,NA,NA
5eac5376dfc1010c08a633bb,2.178148046371018,NA,NA,NA,NA,NA,NA
5eac6f1aa8b3bb0dcfebeba9,5.1946416923741765,2.103608835125259,NA,2,4,1,3
5eac7cc895c54f0f8d67795c,0.4117835071705197,NA,NA,NA,NA,NA,NA
5eac8b777b60c8129709fc10,-4.05563220650687,NA,NA,NA,NA,NA,NA
5eace84a8dc798360a6c0de6,-2.1261925360805622,NA,NA,NA,NA,NA,NA
5ead05923ad3cc37e7cb4a11,-4.246963241563896,NA,NA,NA,NA,NA,NA
5ead51c2a08fef02320455c7,-2.906185940786858,NA,NA,NA,NA,NA,NA
5ead6b0e96a62440399d8caf,5.026291297162889,NA,NA,NA,NA,NA,NA
5eadc21b6d4da6467f9d0a6b,NA,-1.122929644417567,NA,2,4,3,4
5eadd2c8a768fc48612cb0fd,-2.3261261440121763,NA,NA,NA,NA,NA,NA
5eadee1eb43a0549c732ac22,4.492823393939158,NA,NA,NA,NA,NA,NA
5eae195e7655c44d949107dd,-0.4293376629434478,NA,NA,NA,NA,NA,NA
5eaec372945166045bf49eca,0.7432923047561137,NA,NA,NA,NA,NA,NA
5eaeeb288d10425b584e730a,NA,NA,NA,NA,NA,NA,NA
5eaefec7c1324e5def56caf8,-2.713664872989023,NA,NA,NA,NA,NA,NA
5eaf02446c144d5e3a4d4562,-0.5185623319650938,-3.5112841699114608,NA,3,4,3,5
5eaf33928c0ee3626f0036e5,7.526449600040541,-1.382974888861101,-1.6470588235294117,3,5,3,5
5eaf6d165753b3670ba59587,3.0674595953187107,NA,NA,NA,NA,NA,NA
5eaf77532b6845665ddefd09,NA,NA,NA,NA,NA,NA,NA
5eafa77012e7016a3a18bbc3,4.584318455982172,NA,NA,NA,NA,NA,NA
5eafc593ea86b06dc1628d88,3.8296590909174353,NA,NA,NA,NA,NA,NA
5eafdc35438b18017f24bf2e,-3.6104533726230095,NA,NA,NA,NA,NA,NA
5eafea985cadd4029ed887ca,-0.09146999096989548,NA,NA,NA,NA,NA,NA
5eb021a714e51e07dfcb6c52,5.636737540493899,NA,NA,NA,NA,NA,NA
5eb02a40b17a8c0868685d32,-0.6851818399679841,-4.348191037725115,0.17647058823529413,3,5,3,5
5eb030b6e679c6080c9b2350,-0.10618176168897742,-1.0667642291000856,NA,1,1,4,5
5eb06b4ab1f63a0f7384b7b9,-2.6537157471413533,NA,NA,NA,NA,NA,NA
5eb094df443a541457293779,-4.284618139586154,NA,NA,NA,NA,NA,NA
5eb0b7d5dd887816fd61f915,-1.3902341269633958,NA,NA,NA,NA,NA,NA
5eb0deb2bd00da19c156f390,-2.6578775785965316,-2.8777545891217837,NA,3,3,3,4
5eb1596e28dcc723b18613c9,NA,NA,NA,NA,NA,NA,NA
5eb161a301c2d0243705f4b4,-3.956188340486963,NA,NA,NA,NA,NA,NA
5eb16658744ab3253ba26252,NA,NA,NA,NA,NA,NA,NA
5eb1889d63326f09e682746d,6.869501791478033,NA,NA,NA,NA,NA,NA
5eb1a89da292c20ecb2305eb,-0.9276590792798388,NA,NA,NA,NA,NA,NA
5eb1bc2b9d57e52f90d13214,-0.5374808209233508,-3.821267066612032,0,1,3,2,5
5eb1bfe57e59240f9097f59d,NA,NA,NA,NA,NA,NA,NA
5eb1d5c8b1188513dab1b9cc,-2.2996774064935295,NA,NA,NA,NA,NA,NA
5eb2130d443a54374163d76b,-4.346446128994558,NA,NA,NA,NA,NA,NA
5eb21bc78f410a372b077866,-2.039256392470473,NA,NA,NA,NA,NA,NA
5eb2325fac7ad43967def218,NA,NA,NA,NA,NA,NA,NA
5eb24b26f30ede1a6ae46c14,NA,4.988389655658113,NA,2,2,1,3
5eb28111661fe63c05a6b00f,-2.6051533324024936,NA,NA,NA,NA,NA,NA
5eb28d727ef2bc3c9294b70f,-2.371975028402446,NA,NA,NA,NA,NA,NA
5eb2d579ed24d507082b07a2,-3.776927105226534,-4.127662719475536,NA,2,4,2,2
5eb2f1a1ce5ba10ab2c0a042,-1.194627604886357,-2.212225247032632,NA,2,2,3,3
5eb2ffe38e9d2a0ccd72f301,0.12230071095023906,NA,NA,NA,NA,NA,NA
5eb3162924e2660fd323f042,10.08473872874398,NA,NA,NA,NA,NA,NA
5eb32b8adc8fc511560fca82,-5.793760367024573,NA,NA,NA,NA,NA,NA
5eb33612d573b51326905f30,-4.0530944346974245,-4.130859214733845,NA,2,3,2,3
5eb3c4594bbde61b081d873aa,-2.5710486345523043,NA,NA,NA,NA,NA,NA
5eb4a0c6caffba31ae2ca1f7,2.6411706442168588,NA,NA,NA,NA,NA,NA
5eb4a3fb75168630c3e6fdb1,-0.3885602922141973,NA,NA,NA,NA,NA,NA
5eb4f0872541f23649fc7c2e,-5.490181115570991,NA,NA,NA,NA,NA,NA
5eb4f1aac383fe000a79099d,2.323077629171961,NA,NA,NA,NA,NA,NA
5eb51798a1bdb33904a081af,-4.8676112711801105,NA,NA,NA,NA,NA,NA
5eb52896e034073a7b8aa981,-1.987968598126973,-0.4864322616536275,NA,4,4,3,4
5eb57e9db9a7c142664ad4b9,1.752673873401043,NA,NA,NA,NA,NA,NA
5eb59d2d266e3946636b542b,4.669349918021961,NA,NA,NA,NA,NA,NA
5eb635754bbde6534e62c05e,0.0569948152591912,-0.8186480512170691,NA,2,3,2,4
5eb6362db8398452fc7636b3,-0.520626962255138,NA,NA,NA,NA,NA,NA
5eb6aa4f68d6ba01bf8c0a46,2.55359440227891,NA,NA,NA,NA,NA,NA
5eb6facbca5707611642b4b1,NA,NA,NA,NA,NA,NA,NA
5eb76a83ea17ff68dac3aa59,3.996185809129556,NA,NA,NA,NA,NA,NA
5eb8375e3699ac045c510ccc,-2.93662152653059,NA,NA,NA,NA,NA,NA
5eb960c022781303ab1ca871,5.647934957747483,0.7155396585735725,-0.5882352941176471,3,4,3,4
5eb96d27035d8005a6fea817,NA,NA,NA,NA,NA,NA,NA
5eb9966e28bc63092fdc91ab,2.056654435500026,NA,NA,NA,NA,NA,NA
5eba25df889d221614c40e5f,-0.7864133358132317,NA,NA,NA,NA,NA,NA
5eba34aa6f816b16d72f49e1,-0.9231115716724104,0.01393150140382099,NA,2,5,1,3
5ebac062ff4d19030797b91f,2.589725277945167,NA,NA,NA,NA,NA,NA
5ebb3bfe13a1671081bfb254,3.418297481185627,NA,NA,NA,NA,NA,NA
5ebc140b135652000859ddd3,-1.250271171410904,NA,NA,NA,NA,NA,NA
5ebc70e8d7a1780bedd1514e,NA,-1.928040167984055,NA,2,3,3,4
5ebc75d16a8f8f0c09ba480b,0.512702741003157,-1.509396093489148,NA,2,4,4,4
5ebe057674d69c15b1642055,2.009909592543204,2.002154320679687,NA,2,4,2,4
5ebe0fffe718fe000b474854,-2.7545955400792743,NA,NA,NA,NA,NA,NA
5ebe7fc6fa01891e8f6677fe,3.261296743775816,NA,NA,NA,NA,NA,NA
5ebee9615e21482a7f80ab09,2.5615725015640556,NA,NA,NA,NA,NA,NA
5ebfa8e876e71738dd5eec17,-1.6014674631304564,NA,NA,NA,NA,NA,NA
5ebfe85db344d106f0766903,0.09311365684100809,NA,NA,NA,NA,NA,NA
5ec05c2d2a926831630bc67d,-4.378623084218127,NA,NA,NA,NA,NA,NA
5ec065890ae7a446f6d6f61d,6.389859760639247,NA,NA,NA,NA,NA,NA
5ec0b08aecfc7d4b74dcd747,-4.183086373478448,NA,NA,NA,NA,NA,NA
5ec0b261e742474c101e343f,3.5951122874564527,NA,NA,NA,NA,NA,NA
5ec12ad1759b78000a4f9965,-2.674552905623119,-1.0584073452190392,1.7647058823529411,2,4,3,5
5ec18c4c2f44695b38204649,4.002317606620935,NA,NA,NA,NA,NA,NA
5ec19dd52abb6a5ce5b9fe05,1.0721812736620382,9.972876321660872,0.29411764705882354,5,5,3,4
5ec19e408ba0ec5c83db1715,8.614931533372493,NA,NA,NA,NA,NA,NA
5ec20598203e9e2e8a2855e0,NA,NA,NA,NA,NA,NA,NA
5ec2142f6e98202af3300059,NA,NA,NA,NA,NA,NA,NA
5ec25c1378555202608c93e8,4.163859742840642,NA,NA,NA,NA,NA,NA
5ec2bb0d7cef2a0bee650a15,NA,NA,NA,NA,NA,NA,NA
5ec2f3092ee29512f14af062,2.2924980896337885,NA,NA,NA,NA,NA,NA
5ec2f967fa87231315e8b60c,6.080156235933712,6.736954226686476,NA,4,5,3,5
5ec2feeb47c4471339d3b2ce,NA,-0.4969177512476094,0.8823529411764706,4,5,3,4
5ec301a444509d14be8ef69c,-0.5696761748187724,NA,NA,NA,NA,NA,NA
5ec4036c6750982ab9d70dd5,-4.056152868626276,NA,NA,NA,NA,NA,NA
5ec4413c7bd12a11f5d49e04,6.259226472868568,NA,NA,NA,NA,NA,NA
5ec453f93ba6b432bdf01d58,NA,1.423431643843971,NA,2,4,3,5
5ec46d59c1c5e016fafe11d6,0.7410739030704829,0.9728577161115202,NA,3,4,3,5
5ec4e35edaef0d3dbf6fab67,-0.7791820061248771,NA,NA,NA,NA,NA,NA
5ec5743dfa93e055be60c23d,4.714263879256497,NA,NA,NA,NA,NA,NA
5ec585ffaa5afd5a63cef12a,-2.0592248548509304,NA,NA,NA,NA,NA,NA
5ec5880e02a64c5b4102561f,-2.0853563792111656,-3.5831691280363596,-0.1176470588235294,2,3,2,5
5ec58b7ddb44d65a87ddf0e9,-0.16272365284004603,NA,NA,NA,NA,NA,NA
5ec5a64c306f255ec98d5cc1,-3.0275713868002407,-5.208485777781023,NA,2,3,3,4
5ec5ba3e981556631c1a78ba,4.752340031851048,5.193234278100183,NA,4,5,3,3
5ec60214bc729168fef657b7,-1.1344892450525828,NA,NA,NA,NA,NA,NA
5ec67f07f9688305a4ef19da,-3.6981919131738934,NA,NA,NA,NA,NA,NA
5ec6c96f5b660e0f25ea094c,-5.0670809906216565,-3.8496261723334895,NA,2,4,3,4
5ec6db19304ce10f8c56c111,3.2906374897737565,NA,NA,NA,NA,NA,NA
5ec6f24ebd8f96136b150db4,-2.7667801115303563,NA,NA,NA,NA,NA,NA
5ec6f65e093c7a11cd3acd2b,NA,NA,NA,NA,NA,NA,NA
5ec75df0d799ae1c11a8115c,-2.271119000422854,-2.925804961442679,NA,3,4,3,3
5ec771e68288e91bf1919096,NA,1.8869431922212496,NA,3,3,4,5
5ec7d54d5bb88d24e3e65d89,0.16427492817669528,NA,NA,NA,NA,NA,NA
5ec7e8a712268326deae8d87,4.959812690667727,NA,NA,NA,NA,NA,NA
5ec7ec01fc75cf27b5dd16ee,-1.3716089632971085,2.506869156612083,0.4705882352941176,3,4,4,2
5ec81134ac7d6b2b9ac51453,-2.7904351842595614,-2.4958746116382944,NA,2,4,3,5
5ec8403b1e2d4913054d8643,-3.1015261411709445,NA,NA,NA,NA,NA,NA
5ec8f9e7071cb1011b6c2df2,-4.460892678976661,NA,NA,NA,NA,NA,NA
5ec92d668c3f91052e3c4221,-1.8490881366082303,NA,NA,NA,NA,NA,NA
5ec95c8ca2cb3c078db5aba3,NA,NA,NA,NA,NA,NA,NA
5ec9ee3f4e028f51b36e3b2d,-2.5476499231890237,NA,NA,NA,NA,NA,NA
5eca36ad460a2b19ab37697b,-0.590591877790227,6.025093962935728,-0.6470588235294118,1,1,5,5
5eca5b22e3ca77593ee85a8f,-2.204714168910724,NA,NA,NA,NA,NA,NA
5eca8de81197051fa92b5a6a,-1.5062336332156416,0.4241044810468618,NA,2,3,2,2
5eca9d518197ce5f4e63cc68,4.246675273459403,NA,NA,NA,NA,NA,NA
5ecaa8a28fa5b7084454f9fb,-1.1134051211689069,NA,NA,NA,NA,NA,NA
5ecaa9b289161d043d541b6c,9.087807181805898,6.663242094956825,NA,3,4,3,3
5ecacb83b7f79d242d455216,-0.14684207161731103,-0.7013066124347174,NA,4,2,4,2
5ecb117a68e4080008cd48c6,0.03601331985066907,NA,NA,NA,NA,NA,NA
5ecc6fb87c7c7646490f3cf8,-0.8686911101721907,-4.7686905560544535,NA,3,5,3,5
5ecca65afa02b7893b826704,2.23984993907827,NA,NA,NA,NA,NA,NA
5ecd005976cf970008bc1dba,-2.0876020978201213,NA,NA,NA,NA,NA,NA
5ecd5388fef6f20969f2cd6b,1.8442328778888415,NA,NA,NA,NA,NA,NA
5ecd649985aa0b0c194928bb,NA,-1.5077602680903903,NA,2,2,3,4
5ecdc5dbb53e7d13adad9d7e,-5.267733901275752,NA,NA,NA,NA,NA,NA
5ecea3525b14b8294c774a21,1.464034372796054,NA,NA,NA,NA,NA,NA
5ecfc385c8cf11036332eacf,-4.5380245913308475,NA,NA,NA,NA,NA,NA
5ecffcc0d483170a794928e9,NA,4.614714453784467,1.9411764705882353,4,4,4,3
5ed000b32b32890b00a1b61c,NA,NA,NA,NA,NA,NA,NA
5ed0091bd374190b9b04045d,0.47773586054800654,3.6956803193603105,0.35294117647058826,4,5,3,5
5ed0624bddd2d613f938a881,-3.456502731543117,NA,NA,NA,NA,NA,NA
5ed062703c9248144a334cb4,0.0968250901858328,-4.691939335142161,NA,3,4,3,5
5ed071604dd3d715be8bb6f3,3.1970149107970336,NA,NA,NA,NA,NA,NA
5ed081544e61f3163c036286,3.282394685972086,1.7994989400745731,NA,2,2,2,2
5ed113fcd300e30180d117ad,-3.1490581478305724,NA,NA,NA,NA,NA,NA
5ed12e57c68ce6054ff6ccf6,0.7289014333399692,NA,NA,NA,NA,NA,NA
5ed1443918f6bd07449d88a5,-0.8472099955755961,NA,NA,NA,NA,NA,NA
5ed177b5f1f00e0d41e6ad78,-2.6290843961518795,NA,NA,NA,NA,NA,NA
5ed17af75957f60d040e3f34,0.72255512928929,-3.626379313981987,NA,1,2,3,4
5ed1b1f962f152000804db12,-3.43360745813491,NA,NA,NA,NA,NA,NA
5ed1c05a74af59110a5aa82f,NA,-2.9225979018368524,NA,3,4,5,5
5ed2109da3c8c204b76f6cd5,NA,-4.225255090392135,0,2,2,3,3
5ed2658c42283e059f4cc671,-1.6360365668858918,NA,NA,NA,NA,NA,NA
5ed3b4dd12d1c102905de4d6,3.228202822018152,NA,NA,NA,NA,NA,NA
5ed3babba564cf352680fb2c,0.8304685454069707,NA,NA,NA,NA,NA,NA
5ed4c580ef4a494864718587,3.607813561454215,NA,NA,NA,NA,NA,NA
5ed4d8309851030009200ec5,7.775601728170658,NA,NA,NA,NA,NA,NA
5ed4df1cf707820009c39b48,-0.7089558976909771,NA,NA,NA,NA,NA,NA
5ed53833cb34a1098e5e2bce,NA,1.1635386840274438,NA,2,4,3,5
5ed54b8621e9d90b244e992f,6.7337277746934205,NA,NA,NA,NA,NA,NA
5ed57ec8141d24118731f1bc,-1.5369797809134538,3.610692202650453,NA,4,5,2,5
5ed62a52acd66302b304751a,0.3886953217400331,NA,NA,NA,NA,NA,NA
5ed63017856ca90349e4fb74,1.6032954876986718,NA,NA,NA,NA,NA,NA
5ed634234b6b7d02dce098bf,8.28463505249294,NA,NA,NA,NA,NA,NA
5ed6a4539d0c930eeebbbf13,NA,NA,NA,NA,NA,NA,NA
5ed6af459f0f1410fedc6c8f,1.0860012222484487,NA,NA,NA,NA,NA,NA
5ed70a025590ad17b386aecb,-1.364422115028686,NA,NA,NA,NA,NA,NA
5ed78c509f0f14218e2a1c38,0.9968949762701482,NA,NA,NA,NA,NA,NA
5ed79e7540f13a06856a0fca,-3.9794859821509263,NA,NA,NA,NA,NA,NA
5ed7aa033ff7b824caa6be66,-3.402462165824075,NA,NA,NA,NA,NA,NA
5ed7c0309c64e709ae1097d7,NA,NA,NA,NA,NA,NA,NA
5ed7c2a9460b76287b2cda9f,3.431216149565164,NA,NA,NA,NA,NA,NA
5ed83e36ac241e34cde2a9ee,4.103112477210921,NA,NA,NA,NA,NA,NA
5ed85f199883863679e485c8,-1.6705363434316631,NA,NA,NA,NA,NA,NA
5ed8675800ce5d37c45831cb,2.2785448022713757,NA,NA,NA,NA,NA,NA
5ed8a63950d9be3b6f9a9559,2.7010098101534012,NA,NA,NA,NA,NA,NA
5ed8c264d134c803a2670e4c,NA,6.762604952284599,NA,3,3,3,5
5ed8cf4782a6eb04ddf9962d,-1.1172942273144628,NA,NA,NA,NA,NA,NA
5ed8ddbfca05b83f28702825,0.11826549489593038,NA,NA,NA,NA,NA,NA
5ed8f2bba19db0076840fad8,4.448450368155554,NA,NA,NA,NA,NA,NA
5ed93d13a7c31c4be57ef096,NA,NA,NA,NA,NA,NA,NA
5ed9711cfca3941553f2cfd8,-3.5137481828228365,NA,NA,NA,NA,NA,NA
5ed98dc98d52355330659711,6.563045556266276,NA,NA,NA,NA,NA,NA
5eda1f6962416b5f327bdeae,8.78446119151842,NA,NA,NA,NA,NA,NA
5eda29c7651fbb041d4b4453,8.77116687040991,NA,NA,NA,NA,NA,NA
5eda29f1ee23db5f06204047,8.053468799912924,NA,NA,NA,NA,NA,NA
5eda2d8aac6f1d036b0aa139,-2.5994705592752836,NA,NA,NA,NA,NA,NA
5eda32df151fc70644da47d4,0.8706422950068828,NA,NA,NA,NA,NA,NA
5eda5c5faf7c7f08a2f68cb7,4.293890157555108,3.345889467221493,NA,5,5,3,2
5edac6d50af1901717dd4510,2.982627658070787,NA,NA,NA,NA,NA,NA
5edad5d3b940fe72e6c321ac,NA,-4.83212373264575,0,1,3,2,3
5edaf0abba14031b7899eb3f,-3.2765196009151523,-1.0783829453494966,-0.0588235294117647,3,5,5,5
5edb5cbc4437a100090c21dc,-2.005648498520119,NA,NA,NA,NA,NA,NA
5edbf245e31b590a6e572482,-1.5557827769178392,4.2052876454029136,NA,3,5,4,5
5edc02bb4c89678bf8c2da45,-3.341533624763517,NA,NA,NA,NA,NA,NA
5edc195a95d5090e1c3f91b2,-2.712087357028237,-2.9920621870043607,1.2352941176470589,2,4,2,3
5edc2bb1f3b2f88f45bba2c3,-2.8948587784809243,NA,NA,NA,NA,NA,NA
5edc3b7a96a72790ae256a1d,4.410293029629233,4.232823952447827,NA,4,4,5,5
5edc5c2a8f29cf92a8e625fb,10.227913413106512,NA,NA,NA,NA,NA,NA
5edc7e0d037530945b7ced04,1.5327674232671078,NA,NA,NA,NA,NA,NA
5edcadb5e81cb9000c4b07e0,6.43422859797687,NA,NA,NA,NA,NA,NA
5edce23067f8fc033ade7531,3.2560831766120333,NA,NA,NA,NA,NA,NA
5edceb94334f1b9ca754df4a,-3.823691064698602,NA,NA,NA,NA,NA,NA
5edd13e3858a15a07241964b,-3.4529773910403243,-3.014346645758979,NA,1,2,1,3
5edd6bedfba0071049013340,NA,NA,NA,NA,NA,NA,NA
5eddaaaeb2a4d6ab5be32a02,-2.082798535794866,-4.459282777672945,NA,3,3,3,5
5ede1b9de880a5035a41da35,NA,NA,NA,NA,NA,NA,NA
5ede3d1119c068073796c7d2,9.53718495887311,NA,NA,NA,NA,NA,NA
5ede3d7f36d2b8071ea92f4e,5.513326505110965,NA,NA,NA,NA,NA,NA
5ede3dc06131c306bdd982d3,6.3221561677702205,NA,NA,NA,NA,NA,NA
5ede3df5017422068be60bf7,4.257693947996344,NA,NA,NA,NA,NA,NA
5ede432f75bfd1073c1501d8,4.423558977136983,2.10293172128437,NA,3,4,4,4
5ede52f8aa67fe097098fea1,-3.9982823019471874,NA,NA,NA,NA,NA,NA
5ede5cbbc97eaa0a806938dd,-2.663121064564041,NA,NA,NA,NA,NA,NA
5ede86aa8ebc990f39474c6a,8.823476232367726,NA,NA,NA,NA,NA,NA
5ede8a971588b310e81f852f,-1.1388085338361802,1.4891965143170125,NA,3,3,3,3
5ede9810b8a6fc1287c2a604,-0.3002153846501989,NA,NA,NA,NA,NA,NA
5edea4d95a5719138853406d,-3.530537311910834,NA,NA,NA,NA,NA,NA
5edeb23e5b5d6214fb271258,0.3855385800816156,NA,NA,NA,NA,NA,NA
5edeb3b209233c154f4d552a,-0.975932198692153,-2.4254150127751335,-0.6470588235294118,1,3,2,4
5edeb5acd5e2a915269548e6,-1.818050259183099,NA,NA,NA,NA,NA,NA
5edec7ab7f458817182955a0,3.0084937281974344,NA,NA,NA,NA,NA,NA
5eded95f98df9818eb5328e4,-1.0114605370787213,NA,NA,NA,NA,NA,NA
5edf0bcccf71bc1c0b806934,-1.097829618234915,NA,NA,NA,NA,NA,NA
5edf2043d53fce1c797d9f5d,-1.1646229996343005,NA,NA,NA,NA,NA,NA
5edf3f7f2557651d392783f1,-2.0859571996859407,NA,NA,NA,NA,NA,NA
5edf7e2609ae2e242de2a6ed,2.4054614527036806,NA,NA,NA,NA,NA,NA
5edf998d2a8a2127a0725692,0.4464959668094144,NA,NA,NA,NA,NA,NA
5edfb0770fb0722aa3839b6d,-1.847731223830427,-2.1977481381911397,NA,1,4,3,4
5ee00d8c7cbf1a3616d2d8ef,NA,NA,NA,NA,NA,NA,NA
5ee07573652b530009d14f0f,7.971046831505355,NA,NA,NA,NA,NA,NA
5ee076f275927e3be5de4d68,4.812420996133753,NA,NA,NA,NA,NA,NA
5ee08a4fed87f40172b97950,-2.2504668662281473,NA,NA,NA,NA,NA,NA
5ee09071962eba3d70f3d784,7.019355346874168,NA,NA,NA,NA,NA,NA
5ee09c1a0c2ad1027f541f53,NA,0.5974061796573849,NA,3,5,3,5
5ee0a908a9b96f3f16a5c7ec,-2.2249262633155356,NA,NA,NA,NA,NA,NA
5ee0b157ac33db06f41af2c3,-1.5386647957429307,NA,NA,NA,NA,NA,NA
5ee0dfa75a4f0e091e2c4086,-1.975094966005163,NA,NA,NA,NA,NA,NA
5ee0f5feec87fc0bc5eabdd7,-2.3480391051423797,-3.063854218104521,0.8823529411764706,3,4,3,4
5ee100c8ac33db0e30697284,NA,-5.448579604402182,NA,2,5,3,5
5ee11b91dac3bc1048239e2e,8.795482621324677,NA,NA,NA,NA,NA,NA
5ee121f4aa67fe4db6f8e659,NA,NA,NA,NA,NA,NA,NA
5ee1327109ae2e4f8e01bd60,6.477490865244072,3.2638264618477817,NA,3,4,5,5
5ee150a384b8a1164fef6273,NA,-3.3714987261591625,NA,2,4,3,5
5ee17828636ea955e8eaf6bc,-0.2261277830267233,NA,NA,NA,NA,NA,NA
5ee17b0f6e98a75757396e35,-0.9364792920942616,NA,NA,NA,NA,NA,NA
5ee1bf9b35a19c1e1fa58c81,1.8593004980582888,NA,NA,NA,NA,NA,NA
5ee1f0353bcc94227736ddb4,-2.998160229767803,NA,NA,NA,NA,NA,NA
5ee1f92cc5575d60f9f35af8,-1.1684751927062091,NA,NA,NA,NA,NA,NA
5ee222872972422a25f39232,-4.792344052232298,NA,NA,NA,NA,NA,NA
